2.0 , 2.71828
2.02 , 2.745462781715416
2.04 , 2.772916040920475
2.06 , 2.8006424688881437
2.08 , 2.82864478353999
2.1 , 2.8569257297125183
2.12 , 2.88548807942606
2.14 , 2.9143346321562467
2.16 , 2.9434682151081004
2.18 , 2.972891683492764
2.2 , 3.0026079208069048
2.22 , 3.032619839114824
2.24 , 3.0629303793332925
2.26 , 3.0935425115191566
2.2800000000000002 , 3.1244592351597302
2.3 , 3.1556835794660123
2.32 , 3.1872186036687578
2.34 , 3.21906739731743
2.36 , 3.2512330805820704
2.38 , 3.2837188045581125
2.0 , 2.71828
2.02 , 2.745462781715416
2.04 , 2.772916040920475
2.06 , 2.8006424688881437
2.08 , 2.82864478353999
2.1 , 2.8569257297125183
2.12 , 2.88548807942606
2.14 , 2.9143346321562467
2.16 , 2.9434682151081004
2.18 , 2.972891683492764
2.2 , 3.0026079208069048
2.22 , 3.032619839114824
2.24 , 3.0629303793332925
2.26 , 3.0935425115191566
2.2800000000000002 , 3.1244592351597302
2.3 , 3.1556835794660123
2.32 , 3.1872186036687578
2.34 , 3.21906739731743
2.36 , 3.2512330805820704
2.38 , 3.2837188045581125
2.0 , 2.71828
2.02 , 2.745462781715416
2.04 , 2.772916040920475
2.06 , 2.8006424688881437
2.08 , 2.82864478353999
2.1 , 2.8569257297125183
2.12 , 2.88548807942606
2.14 , 2.9143346321562467
2.16 , 2.9434682151081004
2.18 , 2.972891683492764
2.2 , 3.0026079208069048
2.22 , 3.032619839114824
2.24 , 3.0629303793332925
2.26 , 3.0935425115191566
2.2800000000000002 , 3.1244592351597302
2.3 , 3.1556835794660123
2.32 , 3.1872186036687578
2.34 , 3.21906739731743
2.36 , 3.2512330805820704
2.38 , 3.2837188045581125
2.0 , 2.71828
2.02 , 2.745462781715416
2.04 , 2.772916040920475
2.06 , 2.8006424688881437
2.08 , 2.82864478353999
2.1 , 2.8569257297125183
2.12 , 2.88548807942606
2.14 , 2.9143346321562467
2.16 , 2.9434682151081004
2.18 , 2.972891683492764
2.2 , 3.0026079208069048
2.22 , 3.032619839114824
2.24 , 3.0629303793332925
2.26 , 3.0935425115191566
2.2800000000000002 , 3.1244592351597302
2.3 , 3.1556835794660123
2.32 , 3.1872186036687578
2.34 , 3.21906739731743
2.36 , 3.2512330805820704
2.38 , 3.2837188045581125
2.0 , 2.71828
2.02 , 2.745462781715416
2.04 , 2.772916040920475
2.06 , 2.8006424688881437
2.08 , 2.82864478353999
2.1 , 2.8569257297125183
2.12 , 2.88548807942606
2.14 , 2.9143346321562467
2.16 , 2.9434682151081004
2.18 , 2.972891683492764
2.2 , 3.0026079208069048
2.22 , 3.032619839114824
2.24 , 3.0629303793332925
2.26 , 3.0935425115191566
2.2800000000000002 , 3.1244592351597302
2.3 , 3.1556835794660123
2.32 , 3.1872186036687578
2.34 , 3.21906739731743
2.36 , 3.2512330805820704
2.38 , 3.2837188045581125
2.0 , 2.71828
2.02 , 2.745462781715416
2.04 , 2.772916040920475
2.06 , 2.8006424688881437
2.08 , 2.82864478353999
2.1 , 2.8569257297125183
2.12 , 2.88548807942606
2.14 , 2.9143346321562467
2.16 , 2.9434682151081004
2.18 , 2.972891683492764
2.2 , 3.0026079208069048
2.22 , 3.032619839114824
2.24 , 3.0629303793332925
2.26 , 3.0935425115191566
2.2800000000000002 , 3.1244592351597302
2.3 , 3.1556835794660123
2.32 , 3.1872186036687578
2.34 , 3.21906739731743
2.36 , 3.2512330805820704
2.38 , 3.2837188045581125
2.0 , 2.71828
2.02 , 2.745462781715416
2.04 , 2.772916040920475
2.06 , 2.8006424688881437
2.08 , 2.82864478353999
2.1 , 2.8569257297125183
2.12 , 2.88548807942606
2.14 , 2.9143346321562467
2.16 , 2.9434682151081004
